yaw pitch roll label
17.907142999999998 -26.097366 -2.412712 0
43.070129 -3.497353 2.7134549999999997 0
37.235138 -1.768959 5.023438 0
37.808471999999995 -0.010735 3.7862089999999995 0
36.004395 -0.679108 6.99025 0
35.938034 -2.303558 3.733826 0
31.799621999999996 -14.067817999999999 -3.6196900000000003 1
31.569214000000002 -11.575539 -1.687866 0
38.420288 -18.276352 -15.867911999999999 1
25.927826 -13.984573000000001 -9.796585 1
30.505264 -17.781097 -12.973137 1
15.147155999999999 -20.680298 0.012634000000000001 1
4.511566 -20.177216 4.409882 1
33.506683 -21.668029999999998 -13.616814000000002 1
38.302597 -23.304367000000003 -18.432373000000002 1
-0.346779 -15.940535999999998 5.052963 2
7.5528949999999995 -19.551796 -4.716049 1
18.712585 -11.885666 -6.26561 0
42.673401 -16.33107 -15.46611 0
36.784119 -18.954971 -14.073776 0
41.802611999999996 -15.208778 -13.601768 0
23.943901 -4.578415000000001 -4.76561 0
28.594963 -16.524429 -6.834816 0
26.501114 -11.298332 -2.772537 0
22.919449 -14.274323 -1.770287 0
27.629219 -14.339294 -1.936409 0
24.720016 -11.794487 -1.279282 0
40.760178 -12.933861 -3.4546050000000004 0
37.153625 -21.702682 -9.267311 1
13.234848000000001 -19.617462 0.44924899999999995 1
40.271392999999996 -29.423225 -20.226532000000002 1
35.389953999999996 -41.862109999999994 -24.847122 1
31.739898999999998 -30.695403999999996 -13.041801 1
26.931175 -24.179466 -14.635696 1
30.33403 -23.873528 -19.154335 1
33.093994 -23.316437 -19.495651000000002 1
28.870949 -14.027039000000002 -8.774399 1
34.046143 -20.688431 -11.529907000000001 1
33.71347 -28.658554 -25.022263 1
37.794509999999995 -19.915588 -14.062088000000001 1
3.5419160000000005 -24.907944 4.470825 1
41.188507 -17.490257 -13.656364000000002 1
26.807632 -14.598189999999999 -7.162796000000001 1
22.330147 -30.800423 -19.123718 1
41.043427 -40.89632 -4.923080000000001 1
32.802399 -36.904571999999995 22.681023 1
49.790527000000004 -33.545952 4.740807 1
-2.581604 -36.319901 12.984511999999999 1
6.344437 -40.81723 13.749847 1
12.813011 -35.64328 14.759651000000002 1
-20.509766 -18.418831 9.323471000000001 2
45.407715 -51.82687 3.3721769999999998 1
40.78801 -19.028481 -11.234024 1
40.331314 -31.057678000000003 -1.343689 1
28.774246 -35.942127 -11.589828 1
43.223099 -27.719971 -0.783768 1
58.975754 -34.823746 -3.9527660000000004 1
44.094208 -30.606583 4.253966999999999 1
41.754883 -34.411308 -1.754105 1
59.157135 -6.413483 -7.3306119999999995 1
35.166472999999996 -41.270931 2.303131 1
44.667786 -48.62719 5.449493 1
35.764938 -47.056007 -2.4770659999999998 1
7.225364999999999 -16.44957 -20.452209 1
31.661255 -23.659019 -12.230804 1
47.222931 -32.384605 4.936111 1
37.903915000000005 -28.168915000000002 13.063721000000001 1
28.115821999999998 -38.853195 -0.8082729999999999 1
-17.867004 -17.841735999999997 5.228004 2
34.045792 -16.691902 -1.6019290000000002 1
27.678314 -41.19318 -1.031311 1
3.557693 -5.953117 -2.555214 2
6.820564 -6.256469999999999 -8.342857 2
4.803284 -5.020889 -10.041382 2
15.019409 -8.993789999999999 -10.449898 2
37.183136 -22.934212 -5.425117 1
4.137955000000001 -16.044860999999997 0.542709 2
1.595352 -16.023369 3.949554 2
17.506195 -38.598118 0.373337 1
20.319519 -19.017609 -1.753212 1
7.697661999999999 -22.337219 11.310455000000001 1
25.471504 -29.838866999999997 -20.671669 1
36.162155 -38.960587 -5.0467 1
27.604782 -31.725319 -3.005814 1
46.481628 -44.564941 -10.981017999999999 1
27.300278000000002 -44.338371 -2.016907 1
-8.522522 -26.032394 6.3404620000000005 2
24.187698 -37.163253999999995 -5.226349 1
16.609428 -28.547745000000003 5.465286 1
17.804031 -46.8536 -4.974594000000001 1
28.08725 -40.527573 -3.700592 1
21.067520000000002 -32.445427 4.060272 1
24.205147 -39.056225 -2.113541 1
42.676421999999995 -4.582993 6.332497 0
41.851807 2.756859 16.293869 0
23.316216 -4.7724150000000005 20.662842 0
19.989136 -10.548874 1.373955 0
28.682945 -40.206337 -7.410713 1
31.818878 7.377228 25.748993 0
29.702621 -5.436241000000001 9.217094 0
23.063507 -11.441101 2.535507 1
18.311554 -17.16468 1.956818 1
20.864853 -10.871017 10.671219 0
33.466202 -3.35955 9.977509 0
31.649063 -8.490341 -2.685013 0
33.825577 -11.055023 -5.026587999999999 0
46.381714 -1.780945 12.012238 0
38.955353 -2.19326 15.995934 0
38.763214000000005 -4.8494720000000004 7.853737 0
40.160109999999996 -5.834969 8.906708 0
36.052444 -5.397003 10.578903 0
31.163025 -36.429642 -9.003052 0
44.990173 -0.97525 5.504105 0
68.13632199999999 -13.380173000000001 -15.610085 3
28.132889000000002 -13.269531 -3.5219650000000002 1
35.117676 -16.591804999999997 -6.502914 1
28.950836 -23.881226 -9.406837 1
42.688538 -21.651352 -14.000679000000002 1
32.553467 -15.938644 -10.004639 1
20.242584 -35.644234000000004 -22.127449 1
10.505188 -26.758858 16.796158 1
11.542983999999999 -32.557465 11.040421 1
-9.432144000000001 -24.919495 24.526535 2
36.329269000000004 -45.64563 -18.935585 1
40.249237 -8.266571 0.847893 0
5.714378 -11.896842999999999 1.968361 1
-5.959763 -19.035172 19.477776000000002 2
24.162155 -14.467239000000001 2.685043 0
24.215744 -22.658279 -6.415192 1
53.788727 -8.390182000000001 -3.905388 0
34.645065 -34.808838 -23.994904000000002 1
34.415283 -41.291725 -29.577881 1
43.497101 -30.161293 -31.675583000000003 0
38.177642999999996 -41.446644 -29.157867 1
41.700958 -19.001099 -36.911429999999996 0
12.02095 -25.929679999999998 6.7822949999999995 1
52.409302000000004 -20.01976 -17.937103 0
29.846435999999997 -52.83104300000001 -9.281128 1
49.366240999999995 -60.525158 3.371033 1
46.950728999999995 -20.321556 -4.625771 0
31.174042 -32.872025 -31.802513 1
39.775940000000006 -7.705566 4.928909 0
46.698151 -3.7717059999999996 5.281013 0
44.358185 0.8475719999999999 6.540649 0
44.498596 -7.306023 2.220627 0
24.83313 -34.795944 -12.466789 1
22.637535 -42.743233000000004 -14.124329000000001 1
32.822342 -37.624779 -8.075652999999999 1
20.429008 -12.061066 2.163528 1
36.659683 -32.254051000000004 -24.293968 1
30.200806 -38.99839 -17.459061 1
41.047348 -28.862198 -14.04969 0
34.399139 -40.183331 -16.219559 1
32.777039 -13.198776 1.043091 0
37.542053 -41.96521 -12.190758 1
29.0896 -44.996578 -0.22453299999999998 1
52.859848 -18.392104999999997 -3.455017 0
35.015213 -47.243053 -21.505608 1
46.277985 -39.390106 -23.889511 1
27.256027000000003 -21.362671 -1.150085 1
19.682785 -33.695403999999996 0.08969099999999999 1
28.04615 -21.22036 -4.164658 0
30.915497 -40.453178 -13.154060000000001 1
33.196213 -34.078606 -11.442795 1
36.42334 -33.925644 -14.515709 1
50.751571999999996 -2.196136 -7.612274 0
49.594359999999995 -11.582863 -13.431931 0
49.635239 -14.581458999999999 -19.516281 0
48.976257000000004 -12.704605 -16.62944 0
37.409119 -47.037964 3.222748 1
50.498718 -2.5042419999999996 10.609665 0
47.558471999999995 -9.28595 5.328964 0
38.461090000000006 -41.351334 -0.799561 1
56.45575 -8.910439 2.1224439999999998 0
34.943146 -24.141891 -7.041885000000001 0
37.864899 -24.322205 -8.181183 0
51.023956 -14.693007999999999 7.08667 0
49.816818 -35.551964 13.312347 1
54.703888 0.8940809999999999 9.837050999999999 0
38.197327 -2.973648 5.60231 0
30.662765999999998 -41.305904 -4.337143 1
36.61647 -36.514126 -22.671761 1
23.846191 -37.7043 -14.844841 1
33.433563 -7.166869999999999 3.9013980000000004 0
25.332062 -40.05127 -26.913497999999997 1
29.551909999999996 -41.000118 -32.600586 1
-25.532532 -19.963524 9.175018 2
-33.817825 -42.25034 -2.65152 2
23.022522 -14.876320000000002 0.079193 0
13.317101000000001 -10.602844000000001 -5.73616 0
13.25029 -8.694244 -4.736313 0
21.9254 -19.420288 -4.100441 1
-29.37606 -16.146538 1.8231119999999998 2
-31.016861 -28.499344 2.872009 2
27.598846 1.494293 8.449059 0
-20.513435 -9.765137 6.655182000000001 2
13.747864000000002 -10.072281 5.043915 0
21.58226 -12.669685000000001 -3.229965 1
29.040847999999997 -35.435210999999995 -20.637451000000002 1
37.271301 -28.179062 7.422363000000001 1
17.342812 -14.870903 -0.224838 1
-28.83815 -20.802298999999998 13.768173 2
12.345543 -17.118561 6.956619 1
18.182213 -12.52507 0.588547 1
-0.6388550000000001 -18.923477 5.213608 2
-7.083054 -18.426422 2.8284529999999997 2
11.162796 -33.532478000000005 7.034660000000001 1
7.72998 -12.497597 2.294724 1
5.994507 -19.908058 4.3044199999999995 1
23.249474 -18.962524 -1.181 1
36.178543 -14.709526 -20.794685 0
39.687408000000005 -23.641479 -4.0110019999999995 1
27.770752 -9.046051 18.985397 0
24.10527 -11.686417 7.127495 1
6.501953 -19.766937 14.183426 1
4.016830000000001 -17.725082 11.265358 1
-15.812553 -26.880699 -10.313019 2
48.227844 -2.289352 11.038948 3
68.787918 -8.285355000000001 11.260100999999999 0
68.332275 -10.524192999999999 10.101448 3
71.12760899999999 0.351013 18.302238 3
52.24173 -11.986419999999999 -20.890717000000002 0
32.639587 -14.020348 -8.073601 0
24.516006 -2.239578 6.074066 0
37.051712 10.096053999999999 21.544449 0
