yaw pitch roll label
51.601883 -3.775528 6.458481 0
48.568665 -2.227036 9.166214 0
50.258255 -4.721344 7.71373 0
48.565948 -7.6198809999999995 5.559792 0
50.626526 -14.040894 -4.3754040000000005 0
50.544769 -3.6812669999999996 9.262505 0
47.88916 -4.401779 4.930358999999999 0
52.70932 -7.166595 6.7941970000000005 0
41.948242 -12.233108999999999 0.95015 0
40.348892 -17.764183 -5.214897000000001 0
38.5112 -5.707932 9.915787 0
54.811873999999996 -16.282120000000003 -0.389099 0
49.484665 -14.58329 -6.677817999999999 0
44.459229 -27.809486 -12.729774 0
43.063843 -26.014633 -13.159126 0
30.540283000000002 -11.446617 -1.9675900000000002 0
34.794647 -14.767242000000001 -2.770729 0
35.894852 -18.610504000000002 -10.041298 0
49.2435 -6.063377 -4.695335 0
71.988068 -14.247214999999999 -1.244133 0
66.862091 -14.716529999999999 -5.523674 0
67.274567 -15.844604 -6.7491 0
65.96221899999999 -20.597182999999998 -11.230827 0
63.025726 -21.899307 -11.132568 0
66.60237099999999 -24.538322 -14.404639999999999 0
66.831757 -35.216263 -20.850868 0
68.18283100000001 -8.915237 -2.219025 0
58.98344399999999 -23.637947 -12.676849 0
77.05001800000001 -15.821175 -5.149269 0
57.61396800000001 -42.90876 -31.699828999999998 0
58.073792000000005 -44.227638 -30.042915 0
58.480392 -44.767212 -28.556702 0
43.960739000000004 0.605942 10.115585000000001 0
49.609604 -0.99556 12.845963000000001 0
46.420853 -4.628632 7.778641 0
40.429321 -6.4819949999999995 8.425301 0
55.00224300000001 -12.147934 0.312355 0
60.215775 -11.308548 0.231033 0
61.631439 -8.498413000000001 5.789177 0
58.163437 -13.871735000000001 -1.759308 0
58.410355 -15.987114000000002 -3.9394379999999996 0
59.867507999999994 -16.661934 -6.084427 0
21.010208 -14.567619 4.4809339999999995 1
31.816589 -6.308898999999999 11.912231 0
45.904602000000004 -7.546005 7.735733 0
38.088745 -46.130596000000004 -22.828178 0
48.469238 -12.24128 0.395187 0
51.282471 -18.900131 -4.640633 0
51.511169 -14.210968 4.265305000000001 0
66.35436999999999 -13.804504000000001 2.5373229999999998 0
53.04669200000001 -18.183945 -7.823036 0
55.552704000000006 -23.854713 -12.090179 0
50.542313 -13.050094999999999 0.386871 0
55.378372 -24.791565 -8.104759 0
