yaw pitch roll label
36.274918 -5.874115 -4.749695 0
35.317809999999994 -7.0323720000000005 -6.914101 0
39.455887 -8.500092 -5.870888 0
36.284393 -2.850388 -2.017975 0
40.432037 -6.589981 -4.98407 0
38.549683 -5.770805 -3.7197190000000004 0
38.38707 -5.181229 -4.645973000000001 0
59.949463 -28.309219 -28.998504999999998 1
46.266495 -19.422623 -21.786034 0
45.243561 -12.588425 -15.875182999999998 0
43.100433 -8.477859 -11.906219 0
41.32225 -7.489677 -9.181847 0
42.283691 -10.184853 -11.521645 0
41.57991 -8.453247 -11.022667 0
41.524567 -7.813689999999999 -10.488617 0
41.306259000000004 -9.093917999999999 -10.574492999999999 0
40.379028000000005 -7.285881 -9.722014999999999 0
41.252182 -7.141731 -8.164581 0
42.943787 -6.915253 -10.190666 0
50.319336 -15.791077 -19.353394 0
48.579193 -15.202735999999998 -17.486588 0
39.724182 -9.791939 -10.174911 0
43.221649 -12.890594 -11.158173 0
46.624603 -3.21109 -8.208267 0
46.998657 -2.492538 -8.54715 0
45.236084000000005 -6.565886999999999 -9.868011 0
39.799988 -17.304382 -21.299042 0
42.389053000000004 -20.052811 -22.648384 0
42.821014 -17.267776 -19.384338 0
45.175446 -18.5177 -22.761108 0
32.706863 -1.247375 -4.6982349999999995 0
36.755905 -14.318909 -9.554122999999999 0
38.206466999999996 -12.833984 -11.994431 0
30.770462 -8.000458 -7.511658000000001 0
25.574509 -2.931473 12.985717999999999 0
26.824196 -6.862488000000001 2.295387 0
25.922287 -7.802795 1.610321 0
26.156731 -7.12587 1.955727 0
25.44841 -6.980011 2.7017439999999997 0
24.119460999999998 -6.893822 2.765839 0
24.763672 -6.31617 3.0609509999999998 0
23.864578 -5.9358059999999995 3.5799870000000005 0
23.490585 -5.946716 2.752869 0
23.582718 -5.742058 2.9243930000000002 0
25.143738 -6.151237 2.4569400000000003 0
24.419655 -4.902496 2.921928 0
24.116547 -5.702789 2.826462 0
24.519806 -5.70385 3.135567 0
25.052742000000002 -4.993546 2.725571 0
24.451279 -5.181412 2.79895 0
24.13681 -6.445938 2.793396 0
23.82283 -5.956856 2.595764 0
23.665115 -5.440033000000001 2.811646 0
23.623917000000002 -4.843857 3.175026 0
22.648986999999998 -4.232605 3.536568 0
22.729729000000003 -4.828384 3.681366 0
22.484619 -4.30011 3.9133150000000003 0
22.554596 -4.301956 3.877625 0
21.868088 -1.798721 5.248412999999999 0
22.398804000000002 -2.261368 5.4225769999999995 0
22.280410999999997 -3.093643 4.182693 0
22.188423 -1.4269180000000001 4.738112999999999 0
24.853119 -4.204605 2.412071 0
24.806442 -1.8712229999999999 4.010193 0
25.521561 -3.3440779999999997 2.549011 0
25.237381 -3.025787 2.808548 0
24.602997 -2.614639 3.047333 0
24.335129000000002 -2.306824 3.442368 0
24.185829000000002 -3.503227 3.4039989999999998 0
25.970695000000003 -4.783043 2.14698 0
25.607643 -4.470123 2.6604 0
29.27182 -4.445145 1.824898 0
27.129790999999997 -1.949318 3.928055 0
29.506683000000002 -4.7649989999999995 2.494095 0
34.197235 -3.921608 2.481888 0
29.236664 -3.9534 2.905312 0
28.745796000000002 -3.875732 2.633675 0
28.873878 -2.127075 3.30159 0
28.63829 -3.000198 3.1562189999999997 0
28.602974 -1.981018 3.702225 0
25.472237 -1.808418 2.480141 0
25.684326000000002 -1.969543 3.5698849999999998 0
26.261490000000002 -3.086906 3.27388 0
27.306496000000003 -2.658073 3.23732 0
28.560631 -3.203003 2.780869 0
27.984955 -3.027542 3.161835 0
27.778290000000002 -2.623306 2.923706 0
27.914474 -3.235863 2.592285 0
28.875884999999997 -3.166504 2.616531 0
36.963561999999996 -3.3827589999999996 3.741653 0
65.544739 -4.697098 4.550568 3
43.59433 -8.811836 -6.231232 0
36.424377 -7.144562 -5.980286 0
37.307404 -7.758560000000001 -3.686462 0
37.212371999999995 -7.8557429999999995 -4.842712000000001 0
34.987427000000004 -8.174088000000001 -5.656998000000001 0
35.22963 -7.697280999999999 -4.827194 0
38.164215000000006 -7.603058 -3.920151 0
37.130707 -7.657288 -5.203766000000001 0
36.628113 -7.531471000000001 -5.390808 0
38.372757 -8.299805000000001 -4.129585 0
36.154999 -8.76545 -4.649651 0
35.972015 -8.635635 -6.130875 0
36.267196999999996 -9.840645 -7.025100999999999 0
35.257111 -10.180511 -6.482193 0
35.469559000000004 -9.254486 -6.317848000000001 0
33.829498 -10.433403 -8.449492999999999 0
34.069824 -9.297928 -8.244202 0
34.426224 -10.076492 -9.283203 0
