frame_num,face_id,x_min,y_min,x_max,y_max,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,yaw,pitch,roll,label
144.0,9.0,1256.0,529.0,1419.0,690.0,1312.5,612.14,1331.75,613.42,1312.59,629.28,1317.5,642.57,1331.74,642.55,32.491989135742195,-35.43815612792969,-10.394035339355467,0.0
145.0,9.0,1256.0,529.0,1418.0,690.0,1312.48,611.6,1330.98,613.1,1312.02,628.7,1317.13,642.03,1330.89,642.15,37.32307434082031,-33.51351928710937,-10.10601806640625,0.0
146.0,9.0,1256.0,529.0,1418.0,690.0,1312.3,611.46,1330.45,612.59,1311.38,628.04,1316.87,642.29,1329.83,642.14,45.72955322265625,-35.60968780517578,-12.393341064453125,0.0
147.0,9.0,1255.0,528.0,1417.0,689.0,1312.09,610.89,1329.73,612.16,1310.63,627.41,1316.25,641.92,1328.84,641.88,49.37887573242188,-30.90003967285156,-11.642967224121096,0.0
148.0,9.0,1256.0,528.0,1416.0,690.0,1312.39,611.42,1329.55,612.54,1311.06,627.27,1315.66,641.42,1329.22,641.34,53.87506103515625,-30.38672637939453,-11.851699829101562,0.0
149.0,9.0,1255.0,528.0,1417.0,689.0,1312.1,609.7,1329.22,611.41,1309.86,626.39,1315.55,641.0,1328.0,641.3,55.77256774902344,-27.401336669921875,-13.020286560058596,0.0
150.0,9.0,1255.0,528.0,1416.0,690.0,1312.03,610.37,1329.03,611.52,1310.3,626.26,1314.98,640.64,1328.53,640.55,58.88348388671875,-24.40704345703125,-9.191390991210938,0.0
151.0,9.0,1255.0,527.0,1416.0,688.0,1311.98,608.56,1329.11,609.8,1309.47,624.6,1315.05,640.13,1327.14,640.15,61.02993774414063,-22.376983642578125,-6.64849853515625,0.0
152.0,9.0,1255.0,526.0,1416.0,688.0,1312.16,607.86,1329.38,609.45,1309.66,624.05,1314.88,639.42,1327.11,639.72,61.53009033203125,-22.130958557128906,-10.1387939453125,0.0
153.0,9.0,1255.0,526.0,1416.0,688.0,1312.36,607.31,1328.89,608.82,1309.16,623.3,1314.67,638.96,1326.37,639.2,61.10867309570313,-19.15758514404297,-7.59686279296875,0.0
154.0,9.0,1255.0,526.0,1416.0,688.0,1311.91,607.85,1329.53,609.12,1309.89,623.16,1313.64,638.17,1327.53,638.18,57.53396606445313,-17.546737670898438,-7.1230010986328125,0.0
155.0,9.0,1255.0,525.0,1416.0,687.0,1312.41,606.78,1329.98,608.58,1309.86,622.39,1313.59,637.67,1327.2,638.05,59.87588500976562,-17.1292724609375,-8.126480102539062,0.0
156.0,9.0,1255.0,525.0,1416.0,687.0,1312.31,606.44,1329.91,608.28,1309.68,622.33,1313.57,637.64,1327.34,638.04,58.51460266113281,-18.07012939453125,-8.668731689453125,0.0
157.0,9.0,1256.0,525.0,1417.0,687.0,1312.44,607.01,1330.05,608.5,1310.26,622.79,1314.25,637.48,1328.3,637.62,57.09700012207031,-18.9560546875,-9.720451354980467,0.0
158.0,9.0,1256.0,525.0,1417.0,687.0,1312.42,606.86,1330.2,608.27,1310.38,622.6,1314.23,637.52,1328.31,637.61,60.50991821289063,-18.337921142578125,-10.717269897460938,0.0
159.0,9.0,1256.0,524.0,1417.0,686.0,1313.1,606.02,1329.78,607.6,1309.79,622.33,1315.83,637.93,1327.55,638.19,60.38990783691406,-19.12061309814453,-13.180374145507812,0.0
160.0,9.0,1256.0,524.0,1417.0,687.0,1312.94,605.87,1329.99,607.49,1309.75,622.29,1315.54,637.98,1327.54,638.29,60.30836486816406,-18.3829345703125,-12.645248413085938,0.0
161.0,9.0,1256.0,524.0,1417.0,687.0,1312.98,605.97,1330.18,607.53,1309.96,622.33,1315.71,637.99,1327.81,638.24,59.27751159667969,-18.80220031738281,-13.245529174804688,0.0
162.0,9.0,1256.0,524.0,1417.0,686.0,1313.13,605.93,1330.21,607.55,1310.03,622.32,1315.77,637.95,1327.76,638.24,60.20118713378906,-18.581756591796875,-13.656654357910154,0.0
163.0,9.0,1256.0,524.0,1417.0,686.0,1313.11,605.97,1330.38,607.6,1310.1,622.21,1315.72,637.94,1327.74,638.25,60.7054443359375,-18.455650329589844,-15.890533447265625,0.0
164.0,9.0,1256.0,524.0,1417.0,686.0,1312.89,605.91,1330.27,607.52,1310.02,622.15,1315.51,637.69,1327.8,638.0,58.79200744628906,-19.14936828613281,-16.211593627929688,0.0
165.0,9.0,1256.0,524.0,1417.0,686.0,1313.05,605.95,1330.32,607.63,1310.07,622.14,1315.62,637.64,1327.78,638.0,59.66322326660156,-17.840713500976562,-14.706497192382812,0.0
166.0,9.0,1256.0,524.0,1417.0,686.0,1313.0,605.97,1330.35,607.62,1310.06,622.18,1315.59,637.75,1327.85,638.08,58.08428955078125,-17.915428161621094,-14.393951416015625,0.0
