frame_num,face_id,x_min,y_min,x_max,y_max,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,yaw,pitch,roll,label
48.0,6.0,1546.0,534.0,1716.0,707.0,1606.85,618.19,1635.42,622.75,1611.61,638.03,1605.14,652.72,1628.14,655.63,39.21424865722656,-2.794624328613281,5.752609252929688,0.0
49.0,6.0,1546.0,534.0,1716.0,707.0,1606.09,618.26,1634.53,622.11,1610.87,637.76,1605.0,653.0,1627.82,655.34,40.143463134765625,-2.1921157836914062,5.711906433105469,0.0
50.0,7.0,1545.0,534.0,1714.0,707.0,1604.36,618.24,1632.58,621.48,1609.31,637.76,1604.27,653.75,1626.63,655.6,41.36505126953125,-3.604690551757813,4.314445495605469,0.0
51.0,6.0,1544.0,534.0,1713.0,709.0,1602.96,618.32,1630.82,621.23,1607.97,638.19,1603.57,654.4,1626.14,655.99,43.07012939453125,-3.497352600097656,2.7134552001953125,0.0
52.0,6.0,1542.0,533.0,1712.0,709.0,1601.58,618.33,1628.89,621.31,1606.1,638.46,1602.6,654.57,1624.89,656.15,43.79779052734375,-2.920623779296875,1.5501480102539062,0.0
53.0,7.0,1541.0,533.0,1711.0,709.0,1600.56,618.5,1627.25,621.22,1604.72,638.26,1602.05,654.68,1623.73,656.02,41.995208740234375,-2.7979888916015625,2.3720703125,0.0
54.0,7.0,1542.0,534.0,1710.0,710.0,1600.91,619.14,1626.49,621.53,1603.81,638.65,1602.99,654.97,1623.41,656.23,42.90280151367188,-2.0665283203125,2.8058319091796875,0.0
55.0,5.0,1542.0,534.0,1710.0,709.0,1600.4,619.54,1625.4,621.45,1602.82,638.29,1602.72,655.19,1622.5,656.06,43.22769165039063,-2.9363021850585938,0.5270462036132812,0.0
56.0,2.0,1541.0,534.0,1709.0,709.0,1599.09,619.82,1624.29,621.74,1601.51,638.42,1601.31,655.21,1621.17,656.14,45.07183837890625,-4.391029357910156,-0.7390289306640625,0.0
57.0,3.0,1540.0,535.0,1708.0,709.0,1598.33,620.26,1622.86,621.86,1600.32,638.55,1600.93,655.23,1620.35,655.9,42.83352661132813,-3.9681396484375,-1.8719635009765625,0.0
58.0,3.0,1539.0,535.0,1707.0,709.0,1597.23,620.5,1622.33,622.36,1599.59,638.88,1599.7,655.3,1619.53,656.21,41.8446044921875,-3.0496597290039062,-1.3895416259765625,0.0
59.0,2.0,1538.0,535.0,1707.0,709.0,1596.61,620.69,1622.07,622.39,1599.18,638.77,1598.95,655.36,1619.06,656.19,43.86148071289063,-2.7446823120117188,0.18752288818359367,0.0
60.0,2.0,1537.0,535.0,1706.0,709.0,1595.48,620.4,1621.35,622.6,1598.3,638.68,1597.27,654.79,1618.46,656.07,39.41534423828125,-2.773544311523437,2.0353775024414062,0.0
61.0,2.0,1536.0,536.0,1705.0,709.0,1595.05,619.87,1621.03,622.76,1597.72,638.46,1596.12,654.38,1617.31,656.24,36.255126953125,-1.1992645263671875,4.909034729003906,0.0
62.0,2.0,1536.0,535.0,1704.0,709.0,1594.54,619.62,1620.23,622.55,1597.07,638.09,1595.41,654.04,1616.58,655.94,35.39691162109375,-1.356658935546875,5.9098663330078125,0.0
63.0,2.0,1536.0,535.0,1703.0,709.0,1593.97,619.89,1619.08,622.47,1596.15,638.09,1595.24,654.29,1615.8,655.88,33.152496337890625,-1.2715606689453125,6.4808197021484375,0.0
64.0,3.0,1535.0,536.0,1703.0,708.0,1593.59,620.01,1618.79,622.68,1595.81,638.3,1594.95,654.2,1615.55,655.87,32.75347900390625,-0.107940673828125,6.333160400390625,0.0
65.0,5.0,1535.0,536.0,1703.0,708.0,1593.16,620.4,1618.27,622.92,1595.47,638.32,1594.46,654.15,1615.21,655.71,34.422576904296875,-0.28855133056640625,6.289054870605469,0.0
66.0,6.0,1535.0,536.0,1702.0,708.0,1592.81,621.02,1618.02,623.51,1595.36,638.99,1594.48,654.54,1615.15,656.09,34.855224609375,0.2336654663085937,6.7264556884765625,0.0
67.0,6.0,1535.0,536.0,1702.0,709.0,1592.48,621.67,1617.5,624.16,1594.92,639.68,1594.28,655.11,1614.84,656.64,35.948394775390625,-0.4813079833984375,5.5492095947265625,0.0
68.0,6.0,1534.0,537.0,1701.0,709.0,1592.06,622.08,1617.53,624.66,1594.98,640.33,1593.84,655.44,1614.84,657.07,34.798309326171875,0.411041259765625,4.844810485839844,0.0
69.0,7.0,1534.0,537.0,1701.0,709.0,1592.0,622.39,1616.99,625.01,1594.58,640.42,1593.73,655.61,1614.25,657.25,36.00599670410156,0.9749221801757812,5.3229522705078125,0.0
70.0,6.0,1534.0,537.0,1701.0,709.0,1591.99,622.38,1617.08,624.82,1594.61,640.2,1593.64,655.72,1614.11,657.23,36.89358520507813,0.3029937744140625,4.902847290039063,0.0
71.0,8.0,1534.0,537.0,1701.0,709.0,1592.13,622.32,1617.19,624.88,1594.72,640.28,1593.58,655.65,1614.24,657.24,36.87179565429688,-0.3933792114257813,4.964508056640625,0.0
408.0,4.0,1558.0,538.0,1729.0,708.0,1617.78,625.4,1645.27,626.23,1626.26,645.39,1625.02,657.77,1646.43,658.01,38.4202880859375,-18.276351928710934,-15.867912292480467,1.0
409.0,4.0,1558.0,538.0,1729.0,708.0,1617.87,625.22,1645.45,626.13,1626.36,645.34,1624.98,657.79,1646.44,658.1,38.78733825683594,-18.69670867919922,-16.109893798828125,1.0
410.0,4.0,1558.0,539.0,1729.0,708.0,1617.72,625.58,1645.27,626.04,1626.39,645.32,1625.16,658.13,1646.44,658.1,40.222015380859375,-19.419662475585934,-17.507850646972653,1.0
411.0,4.0,1558.0,538.0,1729.0,708.0,1617.68,625.43,1645.01,626.03,1626.14,645.17,1624.98,657.78,1646.21,657.84,39.23359680175781,-19.837059020996094,-17.021499633789062,1.0
412.0,5.0,1558.0,538.0,1729.0,708.0,1617.48,625.37,1644.72,625.98,1625.79,645.07,1624.75,657.78,1645.91,657.86,39.302825927734375,-19.57037353515625,-16.896560668945312,1.0
413.0,5.0,1558.0,539.0,1729.0,708.0,1617.41,625.46,1644.7,626.08,1625.73,645.18,1624.69,657.79,1645.95,657.88,40.13877868652344,-19.582565307617188,-17.68108367919922,1.0
414.0,4.0,1559.0,538.0,1728.0,707.0,1618.45,625.84,1644.09,626.9,1624.88,645.34,1625.54,657.31,1644.74,657.23,39.558441162109375,-19.28057861328125,-17.554733276367188,1.0
415.0,3.0,1558.0,538.0,1728.0,708.0,1617.2,625.43,1644.6,626.12,1625.49,645.26,1624.43,657.82,1645.79,657.96,39.190765380859375,-19.548973083496094,-16.710784912109375,1.0
416.0,3.0,1558.0,538.0,1729.0,708.0,1617.37,625.38,1644.53,626.09,1625.5,645.12,1624.65,657.73,1645.82,657.87,39.15940856933594,-19.915306091308594,-16.749420166015625,1.0
417.0,3.0,1558.0,538.0,1729.0,708.0,1617.41,625.49,1644.68,626.06,1625.58,645.19,1624.86,657.96,1646.08,657.99,38.76583862304688,-19.312652587890625,-16.123062133789062,1.0
418.0,3.0,1558.0,539.0,1728.0,709.0,1617.42,625.54,1644.53,626.2,1625.6,645.24,1624.72,658.31,1645.61,658.43,39.49131774902344,-19.59880828857422,-14.083984375,1.0
419.0,3.0,1558.0,538.0,1728.0,708.0,1617.49,625.37,1644.48,626.12,1625.59,645.08,1624.73,658.08,1645.49,658.26,37.51480102539063,-18.07195281982422,-12.553634643554688,1.0
420.0,3.0,1559.0,537.0,1728.0,706.0,1618.77,624.9,1644.02,625.74,1625.0,644.32,1625.84,655.93,1645.53,655.68,38.96580505371094,-18.650680541992188,-11.683029174804688,1.0
421.0,3.0,1559.0,537.0,1729.0,708.0,1618.58,624.59,1644.76,625.34,1626.29,644.17,1625.83,657.19,1646.09,657.34,38.96383666992188,-15.891204833984375,-9.221466064453123,1.0
422.0,1.0,1560.0,537.0,1729.0,707.0,1619.31,624.69,1645.25,624.77,1626.28,644.07,1626.74,656.59,1647.32,655.82,39.08172607421875,-15.631195068359375,-10.998664855957033,1.0
423.0,1.0,1560.0,536.0,1729.0,706.0,1619.7,624.45,1646.59,624.46,1627.53,643.85,1626.94,656.19,1648.12,655.42,36.71780395507813,-13.670494079589846,-8.721275329589844,1.0
424.0,1.0,1560.0,536.0,1730.0,708.0,1619.92,624.64,1647.28,624.23,1628.13,644.61,1627.83,657.81,1649.19,656.74,38.18742370605469,-16.0172119140625,-9.886993408203123,1.0
425.0,1.0,1561.0,535.0,1731.0,708.0,1621.19,624.45,1648.51,623.86,1629.45,643.71,1628.52,657.06,1650.31,655.88,38.75735473632813,-14.771354675292967,-12.023231506347654,1.0
426.0,1.0,1563.0,535.0,1733.0,707.0,1621.56,623.99,1649.69,624.52,1629.98,643.97,1630.18,657.54,1651.0,657.51,35.67462158203125,-13.124893188476562,-11.979454040527346,1.0
427.0,1.0,1564.0,535.0,1733.0,706.0,1622.17,623.7,1650.88,623.98,1631.26,643.34,1630.62,657.06,1652.21,656.87,32.664108276367195,-12.265853881835938,-10.773406982421877,1.0
428.0,1.0,1564.0,535.0,1734.0,706.0,1623.22,623.67,1652.27,623.75,1632.78,643.15,1631.64,657.12,1653.33,656.8,29.325439453125,-11.193931579589844,-9.680282592773438,1.0
429.0,1.0,1565.0,535.0,1735.0,706.0,1624.22,623.78,1653.49,623.41,1634.15,643.07,1632.95,656.89,1654.86,656.2,29.15904235839844,-10.457977294921877,-9.116836547851562,1.0
430.0,1.0,1566.0,535.0,1736.0,706.0,1625.2,623.78,1654.78,623.38,1635.33,643.15,1633.81,656.85,1656.02,656.12,27.86066436767578,-9.47197723388672,-8.987579345703125,1.0
431.0,1.0,1566.0,535.0,1737.0,706.0,1625.55,623.78,1655.41,623.23,1635.9,643.19,1634.24,656.65,1656.93,655.78,28.146766662597656,-9.828659057617188,-9.964248657226562,1.0
672.0,1.0,1562.0,551.0,1735.0,719.0,1620.89,641.19,1649.12,641.01,1630.77,661.05,1632.47,674.54,1652.51,673.82,35.136444091796875,-31.45037078857422,-21.231346130371094,1.0
673.0,1.0,1561.0,551.0,1735.0,720.0,1620.4,641.37,1648.49,641.05,1630.22,661.12,1631.93,674.91,1651.76,674.1,35.27848815917969,-34.420364379882805,-21.43798828125,1.0
674.0,1.0,1560.0,551.0,1735.0,720.0,1619.95,641.61,1648.04,640.95,1630.01,660.86,1631.63,674.98,1651.19,673.93,35.532135009765625,-33.35196685791016,-21.960037231445312,1.0
675.0,1.0,1560.0,551.0,1734.0,720.0,1619.17,641.6,1647.13,640.77,1629.07,660.76,1630.71,674.78,1650.59,673.6,36.63385009765625,-35.4195556640625,-22.25093078613281,1.0
676.0,1.0,1560.0,552.0,1733.0,720.0,1618.85,641.25,1646.96,640.34,1628.9,660.48,1630.15,674.65,1650.24,673.43,38.93914794921875,-40.12063598632813,-23.199203491210927,1.0
677.0,1.0,1559.0,552.0,1733.0,720.0,1618.17,641.22,1646.48,640.12,1628.24,660.39,1629.36,674.71,1649.64,673.36,39.14424133300781,-40.598365783691406,-24.20918273925781,1.0
678.0,1.0,1559.0,551.0,1733.0,720.0,1617.87,641.16,1646.13,640.15,1627.87,660.41,1629.07,674.6,1649.4,673.3,38.09054565429688,-39.107723236083984,-24.48968505859375,1.0
679.0,1.0,1559.0,551.0,1733.0,720.0,1617.72,640.63,1646.0,639.65,1627.65,659.91,1628.88,674.03,1649.34,672.76,38.16717529296875,-38.83315658569336,-24.59729766845703,1.0
680.0,1.0,1559.0,551.0,1733.0,720.0,1617.39,640.45,1645.53,639.26,1627.24,659.53,1628.48,673.8,1648.98,672.36,39.01022338867188,-37.88139724731445,-24.38623046875,1.0
681.0,1.0,1559.0,551.0,1733.0,720.0,1616.99,640.44,1644.98,639.2,1626.61,659.4,1628.3,673.82,1648.47,672.33,39.18069458007813,-37.33379364013672,-24.929458618164066,1.0
682.0,1.0,1559.0,551.0,1733.0,720.0,1616.73,640.36,1644.67,639.22,1626.26,659.37,1627.97,673.65,1648.17,672.23,38.727874755859375,-36.61696243286133,-26.032684326171875,1.0
683.0,1.0,1558.0,551.0,1732.0,720.0,1616.23,640.86,1644.28,639.23,1626.1,659.75,1627.6,674.01,1648.08,672.23,38.63508605957031,-39.129066467285156,-24.42253875732422,1.0
684.0,1.0,1558.0,550.0,1732.0,720.0,1615.7,640.42,1643.64,639.14,1625.19,659.66,1626.75,673.66,1647.44,672.14,37.22683715820313,-36.964317321777344,-24.9371337890625,1.0
685.0,1.0,1558.0,550.0,1731.0,720.0,1615.86,640.35,1643.74,639.2,1625.25,659.71,1626.64,673.64,1647.34,672.23,37.730224609375,-34.20983123779297,-24.9044189453125,1.0
686.0,1.0,1558.0,550.0,1731.0,720.0,1615.82,639.65,1643.45,638.6,1624.98,658.9,1626.07,672.69,1646.98,671.37,38.30366516113281,-32.113479614257805,-24.626205444335927,1.0
687.0,1.0,1558.0,549.0,1731.0,719.0,1616.71,638.33,1644.19,637.63,1625.79,657.7,1626.44,671.3,1647.42,670.26,39.00601196289063,-28.42204284667969,-24.461166381835927,1.0
688.0,1.0,1559.0,549.0,1731.0,719.0,1617.18,637.19,1643.93,636.25,1625.99,656.25,1627.43,670.42,1647.63,669.17,38.99284362792969,-26.750343322753906,-25.040252685546875,1.0
689.0,1.0,1559.0,548.0,1731.0,718.0,1617.98,636.23,1644.37,635.23,1626.76,655.25,1628.45,669.52,1648.34,668.21,38.40826416015625,-24.36579895019531,-20.85472869873047,1.0
690.0,1.0,1559.0,547.0,1731.0,716.0,1618.12,635.08,1644.68,634.04,1626.98,653.78,1627.85,667.51,1648.29,666.21,39.52395629882813,-26.28544616699219,-20.99200439453125,1.0
691.0,1.0,1559.0,546.0,1731.0,716.0,1617.51,634.33,1644.04,633.12,1626.28,653.11,1627.51,666.97,1648.04,665.5,36.994140625,-23.7379150390625,-20.35546112060547,1.0
692.0,1.0,1558.0,545.0,1730.0,715.0,1617.54,633.17,1644.19,632.31,1626.25,652.3,1626.84,665.8,1647.68,664.62,37.37242126464844,-23.671157836914066,-21.476905822753906,1.0
693.0,1.0,1558.0,545.0,1730.0,715.0,1617.43,632.72,1644.29,631.93,1626.19,651.88,1626.28,665.28,1647.49,664.18,38.529205322265625,-23.789306640625,-21.430587768554688,1.0
694.0,1.0,1558.0,544.0,1730.0,714.0,1617.56,632.12,1644.9,631.28,1626.58,651.42,1626.37,664.94,1647.9,663.79,41.31083679199219,-23.904296875,-21.809066772460934,1.0
695.0,1.0,1558.0,544.0,1729.0,715.0,1617.14,631.81,1644.38,631.27,1625.99,651.29,1625.58,664.93,1647.04,664.02,40.98228454589844,-22.340126037597656,-20.851104736328125,1.0
936.0,4.0,1545.0,538.0,1717.0,707.0,1604.62,623.67,1634.04,623.8,1613.86,643.78,1610.79,657.56,1633.44,656.97,27.612030029296875,-22.262718200683594,-14.884246826171875,0.0
937.0,4.0,1545.0,537.0,1717.0,707.0,1604.74,623.37,1634.07,623.58,1613.82,643.57,1610.93,657.36,1633.47,656.81,26.84614562988281,-23.56695556640625,-15.148773193359375,0.0
938.0,5.0,1546.0,537.0,1717.0,707.0,1604.99,623.19,1634.36,623.47,1614.0,643.4,1611.0,657.22,1633.63,656.74,26.204200744628906,-24.91490173339844,-15.11688232421875,0.0
