frame_num,face_id,x_min,y_min,x_max,y_max,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,yaw,pitch,roll,label
0.0,1.0,1561.0,585.0,1741.0,779.0,1621.38,678.7,1641.86,683.53,1614.65,703.31,1623.85,720.57,1639.0,723.38,64.19961547851561,-25.31683349609375,-18.0848388671875,0.0
1.0,1.0,1561.0,585.0,1742.0,779.0,1621.57,678.81,1641.99,683.8,1614.81,703.61,1624.23,720.77,1639.29,723.68,63.4525146484375,-24.99257659912109,-17.719467163085938,0.0
2.0,2.0,1561.0,585.0,1742.0,779.0,1621.45,679.2,1641.86,683.9,1614.81,703.7,1624.41,720.99,1639.41,723.68,63.13858032226562,-24.31015014648437,-17.80572509765625,0.0
3.0,1.0,1561.0,585.0,1742.0,779.0,1621.4,679.55,1641.63,683.88,1614.63,703.62,1624.56,721.6,1639.03,724.0,63.06715393066406,-24.55591583251953,-17.941482543945312,0.0
4.0,1.0,1561.0,585.0,1741.0,778.0,1621.96,679.42,1642.03,683.8,1615.15,703.33,1624.89,721.41,1639.05,723.85,64.40560913085939,-25.90245056152344,-18.838218688964844,0.0
5.0,1.0,1561.0,585.0,1742.0,778.0,1622.19,679.03,1642.37,683.62,1615.17,703.14,1624.78,721.1,1639.17,723.7,63.26263427734375,-26.383575439453125,-18.31328582763672,0.0
6.0,2.0,1561.0,585.0,1742.0,778.0,1622.34,678.68,1642.44,683.49,1615.32,703.13,1625.07,720.76,1639.59,723.51,63.32743835449219,-27.125213623046875,-19.63226318359375,0.0
7.0,2.0,1562.0,585.0,1742.0,778.0,1622.83,678.75,1642.67,683.49,1615.74,702.99,1625.54,720.79,1639.69,723.49,61.627685546875,-26.37574005126953,-18.1175537109375,0.0
8.0,1.0,1562.0,585.0,1742.0,777.0,1623.03,678.54,1642.87,683.35,1615.99,702.84,1625.93,720.74,1639.85,723.48,61.92535400390625,-26.773178100585927,-18.83013916015625,0.0
9.0,1.0,1562.0,585.0,1742.0,778.0,1623.01,678.81,1642.78,683.56,1615.89,703.11,1625.89,720.89,1639.96,723.58,61.76260375976562,-27.016998291015625,-17.845535278320312,0.0
10.0,0.0,1562.0,585.0,1742.0,778.0,1622.81,678.4,1642.83,683.27,1615.9,702.94,1625.82,720.59,1640.06,723.38,61.66508483886719,-26.07105255126953,-17.291954040527347,0.0
11.0,0.0,1562.0,585.0,1742.0,777.0,1622.55,678.67,1643.02,683.31,1616.17,703.06,1625.91,720.61,1640.5,723.22,61.9393310546875,-26.212860107421875,-18.659744262695312,0.0
12.0,0.0,1562.0,585.0,1742.0,777.0,1622.54,679.1,1642.35,683.18,1615.79,702.92,1625.81,720.55,1640.21,722.74,62.18844604492188,-25.46527862548828,-18.324974060058594,0.0
13.0,0.0,1561.0,585.0,1742.0,778.0,1622.25,679.29,1642.14,683.55,1615.36,703.19,1625.03,720.66,1639.66,723.0,63.23762512207031,-26.1318359375,-18.916824340820312,0.0
14.0,1.0,1561.0,585.0,1742.0,777.0,1621.76,679.38,1642.59,683.42,1615.66,703.13,1624.72,720.69,1639.76,722.91,63.5494384765625,-24.88147735595703,-18.696739196777344,0.0
15.0,1.0,1561.0,585.0,1742.0,777.0,1621.74,678.65,1642.69,683.22,1615.58,702.9,1624.58,720.08,1639.74,722.7,63.52682495117188,-24.04496765136719,-17.607192993164062,0.0
16.0,1.0,1561.0,584.0,1741.0,777.0,1621.6,678.94,1642.1,683.38,1615.23,703.11,1624.63,720.19,1639.56,722.69,64.16874694824219,-23.89720916748047,-17.728805541992188,0.0
17.0,1.0,1560.0,584.0,1741.0,778.0,1620.68,678.93,1641.39,682.82,1614.56,702.97,1624.25,720.79,1639.18,722.87,64.59410095214844,-21.330047607421875,-16.084320068359375,0.0
18.0,1.0,1560.0,584.0,1741.0,778.0,1620.23,679.4,1640.76,682.84,1614.01,703.25,1624.2,721.33,1639.08,723.04,65.36578369140625,-20.944679260253906,-15.712677001953125,0.0
19.0,1.0,1560.0,585.0,1741.0,778.0,1620.01,679.57,1640.44,682.91,1613.91,703.31,1624.35,721.31,1638.99,722.93,65.98164367675781,-20.44817352294922,-15.078964233398438,0.0
20.0,1.0,1560.0,584.0,1741.0,777.0,1619.96,679.5,1640.19,682.87,1613.74,703.1,1624.19,721.11,1638.59,722.78,66.41334533691406,-20.63129425048828,-15.94500732421875,0.0
21.0,1.0,1560.0,585.0,1740.0,777.0,1619.54,679.85,1640.23,683.06,1613.75,703.29,1623.89,721.35,1638.56,722.9,65.98013305664061,-21.44789123535156,-15.968109130859375,0.0
