frame_num,face_id,x_min,y_min,x_max,y_max,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,yaw,pitch,roll,label
0.0,5.0,471.0,645.0,651.0,825.0,533.24,738.16,553.61,737.43,537.68,762.13,549.33,775.31,563.38,773.35,53.18966674804688,-44.62702941894531,-29.81047821044922,1.0
1.0,5.0,474.0,646.0,654.0,827.0,535.8,739.36,557.36,740.47,540.04,763.59,551.54,777.42,565.39,777.25,52.42916870117188,-42.023040771484375,-30.283409118652344,1.0
2.0,5.0,475.0,646.0,657.0,827.0,539.04,741.27,559.55,742.12,543.96,764.63,555.48,777.91,568.2,777.89,44.98768615722656,-40.765296936035156,-28.16975402832031,1.0
3.0,4.0,478.0,646.0,660.0,827.0,541.35,742.62,563.04,742.42,547.56,765.53,558.87,778.81,572.57,778.01,37.15226745605469,-42.21800994873047,-24.879913330078125,1.0
4.0,5.0,479.0,646.0,663.0,828.0,543.25,742.74,566.14,742.52,549.99,766.38,561.18,779.8,575.3,778.99,36.54954528808594,-44.354896545410156,-23.87858581542969,1.0
5.0,5.0,482.0,645.0,666.0,830.0,545.42,742.69,568.46,742.43,551.93,767.55,563.73,781.38,578.36,780.4,42.76882934570313,-45.66722106933594,-23.808555603027344,1.0
6.0,5.0,486.0,649.0,670.0,831.0,549.02,744.09,574.15,742.23,556.75,767.76,564.81,782.18,581.84,779.7,42.05224609375,-47.44124221801758,-21.64336395263672,1.0
7.0,5.0,488.0,649.0,672.0,831.0,550.9,743.95,575.85,742.3,558.27,768.2,566.99,782.73,583.85,780.36,40.03993225097656,-47.591270446777344,-20.5428466796875,1.0
8.0,5.0,489.0,649.0,673.0,831.0,552.44,744.75,577.94,743.2,560.37,769.13,568.85,783.31,585.55,780.99,43.573333740234375,-46.89350891113281,-23.567855834960927,1.0
9.0,5.0,490.0,649.0,674.0,831.0,553.54,744.45,578.32,743.35,560.86,769.19,569.97,783.22,585.99,781.23,42.48611450195313,-46.47318649291992,-20.847946166992188,1.0
10.0,5.0,491.0,649.0,675.0,831.0,554.03,745.01,578.86,743.82,561.5,769.9,570.54,783.58,586.97,781.47,45.36566162109375,-47.68408203125,-22.376365661621094,1.0
11.0,5.0,491.0,649.0,677.0,831.0,553.31,745.34,578.23,743.23,560.66,768.73,571.23,783.21,587.45,780.32,42.27862548828125,-48.44781875610352,-20.634521484375,1.0
12.0,5.0,491.0,651.0,676.0,829.0,555.14,742.61,578.24,744.23,560.35,766.91,569.21,779.69,584.13,780.21,42.70803833007813,-49.40509796142578,-22.5445556640625,1.0
