frame_num,face_id,x_min,y_min,x_max,y_max,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,yaw,pitch,roll,label
0.0,0.0,1438.0,894.0,1705.0,1150.0,1549.96,1040.74,1626.89,1029.84,1602.01,1081.81,1560.23,1094.59,1614.66,1086.83,-17.725738525390625,-55.37900924682617,4.125114440917969,2.0
1.0,0.0,1438.0,893.0,1706.0,1150.0,1549.16,1041.27,1626.8,1030.09,1601.5,1082.49,1560.11,1095.22,1615.01,1087.15,-18.06744384765625,-56.18976211547852,3.844940185546875,2.0
2.0,0.0,1438.0,894.0,1706.0,1151.0,1549.17,1041.58,1626.69,1030.99,1601.03,1083.11,1559.69,1095.33,1614.56,1087.78,-18.318267822265625,-55.8687629699707,3.6905670166015625,2.0
3.0,0.0,1438.0,893.0,1707.0,1152.0,1549.01,1041.6,1626.39,1031.14,1600.44,1083.69,1558.98,1095.69,1613.85,1088.32,-17.059326171875,-55.85085678100586,4.43585205078125,2.0
4.0,0.0,1438.0,893.0,1706.0,1152.0,1549.02,1041.86,1626.36,1031.33,1600.58,1083.51,1559.35,1095.82,1613.96,1088.32,-16.943923950195312,-56.10407257080078,4.183868408203125,2.0
5.0,0.0,1438.0,894.0,1706.0,1152.0,1549.6,1042.82,1626.58,1031.17,1601.5,1084.41,1559.31,1096.13,1613.72,1087.95,-17.633209228515625,-56.05537796020508,4.150199890136719,2.0
6.0,1.0,1438.0,894.0,1706.0,1152.0,1549.34,1043.35,1626.98,1031.05,1601.75,1085.12,1559.36,1096.74,1614.19,1088.06,-18.34828186035156,-55.982948303222656,4.0237884521484375,2.0
7.0,1.0,1437.0,896.0,1704.0,1151.0,1548.85,1042.12,1629.81,1031.73,1601.7,1086.78,1560.78,1097.95,1615.1,1091.08,-19.88443756103516,-55.77621078491211,4.7733306884765625,2.0
8.0,2.0,1438.0,893.0,1706.0,1152.0,1549.75,1043.79,1626.81,1031.44,1601.89,1084.94,1559.55,1097.5,1613.69,1088.8,-18.803268432617188,-56.2122802734375,4.332481384277344,2.0
9.0,2.0,1438.0,894.0,1706.0,1152.0,1549.36,1043.68,1626.81,1031.53,1601.64,1084.85,1559.72,1097.22,1614.31,1088.63,-18.56415557861328,-56.19922637939453,4.13433837890625,2.0
10.0,1.0,1437.0,894.0,1706.0,1153.0,1549.59,1043.63,1627.08,1031.37,1602.03,1085.05,1559.5,1097.37,1614.04,1088.76,-19.093276977539066,-56.39314651489258,4.045646667480469,2.0
11.0,1.0,1438.0,894.0,1706.0,1152.0,1548.99,1043.98,1626.71,1031.25,1601.54,1085.13,1560.18,1097.21,1615.1,1088.1,-18.64131164550781,-56.41059875488281,3.915496826171875,2.0
12.0,1.0,1437.0,895.0,1706.0,1152.0,1549.39,1043.94,1626.77,1031.65,1601.61,1085.0,1560.15,1097.16,1614.51,1088.38,-18.86030578613281,-56.02511596679688,4.048599243164063,2.0
13.0,1.0,1438.0,895.0,1706.0,1152.0,1549.58,1044.81,1627.13,1031.92,1602.26,1085.47,1560.79,1097.27,1615.42,1088.0,-18.75135803222656,-56.37607192993164,3.986541748046875,2.0
14.0,0.0,1438.0,895.0,1706.0,1152.0,1549.73,1045.05,1626.64,1032.57,1601.84,1085.88,1560.99,1097.61,1615.13,1088.63,-18.6876220703125,-56.91180419921875,3.725357055664064,2.0
15.0,0.0,1439.0,895.0,1706.0,1153.0,1549.97,1045.58,1626.19,1032.38,1601.86,1086.32,1561.25,1097.94,1615.38,1088.43,-17.458404541015625,-56.70565414428711,3.23846435546875,2.0
