frame_num,face_id,x_min,y_min,x_max,y_max,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,yaw,pitch,roll,label
0.0,6.0,716.0,661.0,887.0,840.0,776.79,748.52,796.24,752.69,772.2,768.63,775.31,785.32,789.34,787.48,69.89825439453125,-16.850364685058597,-5.3375244140625,0.0
1.0,6.0,716.0,661.0,886.0,839.0,775.7,748.51,795.23,751.97,771.33,767.87,774.24,784.96,788.45,786.55,71.27593994140625,-16.771064758300778,-3.95758056640625,0.0
2.0,5.0,715.0,661.0,885.0,839.0,774.92,747.9,794.41,751.38,770.3,767.34,773.19,784.49,787.38,786.09,72.32597351074219,-15.063690185546875,-2.369453430175781,0.0
3.0,5.0,714.0,660.0,885.0,838.0,774.56,747.19,794.16,750.49,770.0,766.37,772.74,783.76,786.98,785.23,72.47915649414062,-13.944686889648438,-0.6749954223632812,0.0
4.0,7.0,714.0,659.0,884.0,838.0,773.62,746.74,793.75,750.01,769.3,765.95,771.82,783.42,786.39,784.88,71.23951721191406,-13.43359375,-0.85638427734375,0.0
5.0,6.0,713.0,658.0,884.0,837.0,772.86,746.33,792.57,749.41,768.2,765.49,771.17,783.06,785.51,784.34,72.19552612304688,-12.591453552246096,-1.7603073120117188,0.0
6.0,6.0,711.0,658.0,883.0,838.0,772.03,746.19,791.88,749.43,767.38,765.49,770.15,782.99,784.69,784.39,68.55693054199219,-9.99371337890625,-0.462982177734375,0.0
7.0,6.0,710.0,658.0,882.0,838.0,770.7,746.2,791.43,749.82,766.58,765.87,768.62,783.09,783.99,784.82,73.21136474609375,-9.683601379394533,-1.9254150390625,0.0
8.0,6.0,710.0,658.0,882.0,838.0,770.72,746.22,791.45,749.82,766.63,765.87,768.67,783.11,784.05,784.81,73.2449951171875,-9.615829467773438,-1.8205490112304688,0.0
9.0,6.0,710.0,658.0,882.0,838.0,770.72,746.23,791.46,749.83,766.65,765.88,768.69,783.11,784.08,784.81,73.25595092773438,-9.585464477539062,-1.84161376953125,0.0
10.0,6.0,710.0,658.0,882.0,838.0,770.74,746.22,791.45,749.82,766.62,765.86,768.66,783.11,784.05,784.81,73.25595092773438,-9.580978393554688,-1.8299560546875,0.0
11.0,6.0,710.0,658.0,882.0,838.0,770.79,746.31,791.48,749.86,766.7,765.94,768.78,783.23,784.13,784.89,73.40080261230469,-9.572044372558594,-1.9178009033203125,0.0
12.0,6.0,710.0,658.0,882.0,838.0,770.7,746.22,791.44,749.82,766.61,765.87,768.65,783.12,784.03,784.83,73.24003601074219,-9.572731018066406,-1.792999267578125,0.0
13.0,6.0,710.0,658.0,882.0,838.0,770.7,746.22,791.45,749.83,766.62,765.88,768.65,783.12,784.04,784.83,73.228515625,-9.577072143554688,-1.801422119140625,0.0
14.0,6.0,710.0,658.0,882.0,838.0,770.74,746.2,791.43,749.81,766.59,765.85,768.64,783.1,784.01,784.81,73.2174072265625,-9.572677612304688,-1.7997589111328125,0.0
15.0,6.0,710.0,658.0,882.0,838.0,770.71,746.23,791.45,749.83,766.62,765.88,768.65,783.12,784.04,784.83,73.226318359375,-9.567138671875,-1.7940673828125,0.0
16.0,6.0,710.0,658.0,882.0,838.0,770.7,746.22,791.44,749.82,766.61,765.87,768.65,783.12,784.03,784.83,73.24020385742188,-9.572883605957033,-1.7930755615234375,0.0
17.0,6.0,710.0,658.0,882.0,838.0,770.7,746.24,791.49,749.86,766.66,765.92,768.66,783.15,784.09,784.87,73.24760437011719,-9.588973999023438,-1.8302154541015625,0.0
18.0,6.0,710.0,658.0,882.0,838.0,770.72,746.25,791.45,749.85,766.63,765.9,768.67,783.13,784.06,784.84,73.19776916503906,-9.591201782226562,-1.8058547973632808,0.0
19.0,6.0,710.0,658.0,882.0,838.0,770.7,746.24,791.49,749.86,766.65,765.92,768.66,783.15,784.09,784.87,73.24760437011719,-9.588973999023438,-1.8302154541015625,0.0
20.0,6.0,710.0,658.0,882.0,838.0,770.7,746.22,791.44,749.82,766.61,765.87,768.65,783.12,784.03,784.83,73.24005126953125,-9.572738647460938,-1.7930145263671875,0.0
21.0,6.0,710.0,658.0,882.0,838.0,770.79,746.34,791.46,749.88,766.68,765.97,768.77,783.28,784.1,784.94,73.43447875976562,-9.558074951171877,-1.9628219604492188,0.0
22.0,6.0,710.0,658.0,882.0,838.0,770.76,746.28,791.42,749.85,766.63,765.92,768.71,783.17,784.06,784.84,73.18084716796875,-9.566085815429688,-1.8158721923828125,0.0
