frame_num,face_id,x_min,y_min,x_max,y_max,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,yaw,pitch,roll,label
24.0,5.0,1736.0,563.0,1907.0,748.0,1794.18,653.68,1812.36,657.38,1788.5,673.77,1794.02,693.23,1807.07,694.87,57.631591796875,-8.294281005859375,1.616119384765625,0.0
25.0,5.0,1737.0,563.0,1908.0,748.0,1795.76,653.0,1814.78,656.58,1790.6,672.82,1795.37,692.49,1809.06,694.08,59.97714233398438,-4.356475830078125,2.9388885498046875,0.0
26.0,4.0,1739.0,564.0,1910.0,748.0,1797.81,653.24,1818.45,657.75,1793.55,673.78,1796.93,693.07,1811.88,695.41,58.65255737304688,-7.770919799804687,0.164459228515625,0.0
27.0,4.0,1742.0,564.0,1912.0,749.0,1800.65,654.87,1822.72,657.43,1797.91,674.24,1800.59,694.69,1816.45,695.69,56.112060546875,-5.717330932617188,1.0099411010742188,0.0
28.0,2.0,1743.0,564.0,1914.0,749.0,1802.14,654.6,1824.27,658.2,1798.73,674.17,1801.33,693.93,1817.52,695.72,58.6798095703125,-4.385032653808594,2.197372436523437,0.0
29.0,1.0,1743.0,565.0,1914.0,749.0,1802.64,654.0,1827.84,657.45,1803.71,674.61,1803.49,693.18,1822.75,695.24,55.35795593261719,-4.201972961425781,3.3286056518554688,0.0
30.0,1.0,1744.0,566.0,1916.0,749.0,1803.32,654.14,1828.59,658.01,1803.86,675.27,1803.95,693.33,1823.43,695.66,55.00309753417969,-3.256195068359375,3.536529541015625,0.0
31.0,1.0,1744.0,565.0,1916.0,749.0,1803.71,653.41,1830.15,658.32,1804.75,675.92,1804.4,693.03,1824.8,696.15,52.50117492675781,-4.356285095214844,4.119415283203125,0.0
32.0,0.0,1745.0,566.0,1917.0,749.0,1804.01,653.92,1830.96,659.07,1805.42,676.6,1804.65,693.03,1825.65,696.35,52.46112060546875,-5.9776611328125,2.0507354736328125,0.0
33.0,0.0,1745.0,566.0,1918.0,750.0,1804.65,653.85,1832.36,659.26,1806.27,676.58,1804.62,693.01,1826.48,696.57,47.35089111328125,-6.526763916015625,2.037994384765625,0.0
34.0,0.0,1745.0,566.0,1919.0,750.0,1805.24,654.18,1833.19,659.65,1806.91,677.01,1804.94,693.03,1827.37,696.64,47.190185546875,-6.9157562255859375,2.0190353393554688,0.0
35.0,1.0,1746.0,565.0,1921.0,751.0,1805.86,653.78,1834.14,659.48,1807.49,676.78,1805.42,692.68,1828.46,696.46,37.06915283203125,-7.975799560546875,1.1859893798828125,0.0
36.0,0.0,1746.0,566.0,1923.0,751.0,1806.86,654.15,1836.29,659.6,1809.13,676.9,1806.23,693.19,1830.33,696.82,37.51870727539063,-8.71405029296875,1.12872314453125,0.0
37.0,0.0,1747.0,565.0,1924.0,752.0,1807.7,654.51,1837.24,660.5,1809.48,677.06,1805.65,693.33,1829.96,697.69,37.635345458984375,-8.949508666992188,0.4335708618164063,0.0
38.0,0.0,1747.0,565.0,1925.0,752.0,1808.2,654.09,1837.98,660.5,1809.77,676.82,1805.64,693.02,1830.17,697.73,39.11798095703125,-10.265220642089844,-1.073455810546875,0.0
39.0,0.0,1748.0,565.0,1925.0,753.0,1808.64,654.41,1838.53,660.9,1810.29,677.19,1806.06,693.38,1830.58,698.16,39.27755737304688,-10.486976623535156,-0.6576080322265625,0.0
40.0,0.0,1748.0,565.0,1925.0,753.0,1808.77,654.25,1838.86,660.83,1810.7,677.12,1806.19,693.33,1830.91,698.19,38.1024169921875,-10.68889617919922,-0.1294097900390625,0.0
41.0,0.0,1748.0,565.0,1925.0,753.0,1809.04,653.99,1839.22,661.06,1810.99,677.2,1806.15,692.95,1831.13,698.19,36.50579833984375,-10.275848388671877,0.6378250122070312,0.0
42.0,0.0,1748.0,565.0,1926.0,753.0,1809.3,653.93,1839.59,661.2,1811.24,677.2,1806.23,693.02,1831.22,698.43,38.30416870117188,-10.183425903320312,-0.03096771240234375,0.0
43.0,0.0,1748.0,566.0,1926.0,753.0,1809.6,654.01,1840.22,661.4,1811.72,677.23,1806.24,692.95,1831.71,698.48,37.03543090820313,-10.0406494140625,0.2999725341796875,0.0
44.0,0.0,1748.0,566.0,1926.0,753.0,1809.53,654.11,1840.23,661.42,1811.75,677.5,1806.35,693.05,1831.97,698.51,36.45367431640625,-9.998764038085938,0.1857757568359375,0.0
45.0,0.0,1748.0,565.0,1927.0,753.0,1809.67,654.18,1840.75,661.47,1812.23,677.56,1806.47,693.15,1832.41,698.6,38.877838134765625,-9.184890747070312,0.11331939697265625,0.0
46.0,0.0,1748.0,565.0,1927.0,753.0,1809.96,654.34,1840.77,661.73,1812.41,677.86,1806.71,692.92,1832.63,698.44,39.20211791992188,-8.459220886230469,1.3119277954101562,0.0
47.0,0.0,1748.0,565.0,1927.0,753.0,1809.91,654.46,1840.69,661.73,1812.39,678.01,1806.85,692.96,1832.9,698.38,38.99931335449219,-8.591773986816406,1.1334381103515625,0.0
264.0,3.0,1748.0,575.0,1927.0,761.0,1808.38,664.49,1840.59,670.27,1814.14,690.06,1810.03,702.83,1836.86,706.98,39.07583618164063,-14.51123046875,-6.397369384765625,0.0
265.0,3.0,1748.0,575.0,1927.0,760.0,1808.48,664.41,1840.68,670.32,1814.18,689.88,1809.87,702.63,1836.75,706.89,39.06118774414063,-14.34210205078125,-6.32061767578125,0.0
